SetTemp 	  MeasuredTemp 	 hourDiff 	 minuteDiff 	 Output 
20	20	0	11	20
22	20	0	0	20
17	20	0	11	20
17	20	0	27	20
20	20	0	0	20
22	20	0	19	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
22	20	0	0	20
17	20	0	8	21
17	21	1	17	20
17	20	4	3	20
17	20	2	36	20
20	20	3	45	20
17	20	3	47	20
17	20	3	41	19
17	19	0	1	19
20	19	0	20	20
20	20	0	7	20
20	20	0	9	20
20	20	0	41	20
20	20	1	36	20
20	20	0	14	20
16	20	0	8	20
16	20	10	14	20
20	20	3	4	20
17	20	3	58	20
17	20	1	17	20
20	20	0	23	20
20	20	0	9	20
20	20	0	21	20
16	20	0	28	20
16	20	1	21	20
16	20	2	11	20
20	20	0	24	20
20	20	0	9	20
20	20	1	34	20
20	20	3	38	20
20	20	6	55	21
20	21	1	11	21
17	21	1	17	20
17	20	2	29	20
17	20	3	4	20
17	20	1	53	20
20	20	0	24	20
20	20	0	11	20
20	20	1	23	20
20	20	4	59	20
17	20	1	43	20
17	20	6	47	20
22	20	0	0	20
17	20	5	1	20
17	20	3	32	20
20	20	4	5	20
22	20	0	15	20
17	20	0	0	20
20	20	0	5	20
20	20	3	9	21
20	21	0	49	22
20	22	5	21	22
22	22	0	0	22
17	22	0	0	22
20	22	2	46	22
17	22	0	35	21
17	21	3	53	20
17	20	0	46	20
20	20	0	0	20
22	20	0	19	21
22	21	0	5	21
17	21	0	0	21
20	21	0	2	22
20	22	0	8	22
17	22	0	22	22
20	22	2	55	21
20	21	4	42	22
20	22	2	18	22
20	22	4	31	22
20	22	1	54	22
17	22	2	50	22
17	22	3	50	22
17	22	1	5	22
20	22	2	25	22
16	22	11	32	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
20	22	1	39	22
17	22	0	1	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
20	22	0	3	22
20	22	0	53	22
17	22	2	10	22
17	22	3	23	21
17	21	1	54	21
20	21	2	23	21
17	21	0	53	20
17	20	4	11	21
17	21	2	1	22
17	22	0	36	22
17	22	1	8	22
17	22	5	19	22
17	22	2	34	22
17	22	2	42	21
17	21	2	13	21
20	21	1	1	20
20	20	4	59	20
22	20	0	23	21
22	21	0	6	22
22	22	0	6	22
17	22	0	0	22
20	22	0	2	22
20	22	1	16	22
20	22	8	49	22
17	22	2	9	21
17	21	3	15	20
17	20	1	54	20
20	20	6	32	20
17	20	1	33	21
17	21	3	45	21
22	21	0	1	21
17	21	0	0	21
20	21	0	2	22
20	22	1	46	22
22	22	0	13	22
22	22	0	1	22
17	22	0	0	22
20	22	0	6	22
20	22	3	14	22
17	22	0	16	22
22	22	0	0	22
17	22	2	38	22
17	22	3	44	22
17	22	1	24	22
20	22	5	39	22
17	22	5	1	22
20	22	5	50	22
17	22	3	53	21
17	21	3	37	21
20	21	4	55	22
20	22	0	24	22
20	22	6	18	22
20	22	3	36	22
17	22	2	48	22
17	22	4	27	22
17	22	0	17	22
20	22	6	23	22
20	22	2	24	22
20	22	4	2	23
20	23	2	15	23
22	23	0	0	23
17	23	8	43	22
17	22	0	13	22
20	22	6	31	23
20	23	10	13	23
17	23	4	15	22
17	22	3	1	22
20	22	0	7	22
20	22	1	36	22
17	22	6	29	22
17	22	3	8	22
22	22	0	0	22
17	22	0	0	22
20	22	0	0	22
22	22	0	0	22
17	22	5	6	22
22	22	0	0	22
17	22	5	36	22
17	22	1	58	22
20	22	0	33	22
17	22	0	48	22
17	22	3	58	22
17	22	13	7	22
17	22	4	6	21
17	21	1	28	21
20	21	9	42	22
20	22	6	40	22
17	22	2	46	21
17	21	4	17	20
17	20	1	50	20
20	20	4	49	20
20	20	11	41	20
17	20	2	8	20
17	20	5	22	20
20	20	0	25	20
20	20	0	10	20
20	20	0	56	20
20	20	7	4	20
20	20	0	0	20
20	20	0	0	20
20	20	0	0	20
19	20	0	0	20
18	20	0	0	20
18	20	0	0	20
18	20	0	0	20
19	20	0	0	20
18	20	0	0	20
18	20	0	0	20
18	20	0	0	20
17	20	0	0	20
16	20	0	0	20
16	20	0	0	20
16	20	0	0	20
16	20	0	0	20
16	20	0	0	20
17	20	1	58	20
17	20	0	1	20
16	20	1	42	20
16	20	0	42	21
16	21	0	52	22
16	22	1	10	21
16	21	3	21	20
16	20	5	24	20
16	20	-1	19	20
16	20	11	2	20
16	20	9	49	20
16	20	4	7	19
16	19	4	51	20
16	20	2	29	20
16	20	4	54	20
16	20	8	19	20
16	20	9	51	20
16	20	0	3	21
16	21	3	49	22
16	22	0	11	22
16	22	0	0	22
16	22	0	0	22
16	22	10	53	21
16	21	9	26	22
16	22	2	18	22
16	22	4	29	22
16	22	5	35	22
16	22	4	40	22
16	22	20	40	21
16	21	3	8	20
16	20	4	4	21
16	21	0	23	22
16	22	2	45	22
16	22	17	17	22
16	22	4	34	22
16	22	0	21	22
16	22	10	17	22
16	22	2	58	22
16	22	3	20	21
16	21	10	20	22
16	22	1	22	22
16	22	11	47	22
16	22	9	1	22
16	22	5	25	22
16	22	8	15	22
16	22	6	12	22
16	22	4	18	22
16	22	13	28	22
16	22	4	31	21
16	21	14	7	20
16	20	7	24	20
16	20	10	35	20
16	20	12	33	20
16	20	10	2	20
16	20	2	27	20
20	20	0	0	20
22	20	0	19	21
22	21	0	7	22
22	22	0	9	22
22	22	0	21	22
17	22	0	0	22
20	22	2	56	22
22	22	1	15	22
17	22	3	26	22
17	22	3	18	21
17	21	1	30	21
20	21	16	14	21
17	21	3	40	20
17	20	4	6	20
20	20	1	21	20
20	20	5	3	20
20	20	10	18	20
17	20	7	0	20
17	20	0	18	20
20	20	11	38	20
20	20	3	37	21
20	21	1	46	22
20	22	0	38	22
17	22	1	59	21
17	21	3	20	20
17	20	1	2	20
20	20	11	15	21
20	21	0	42	21
22	21	0	0	21
17	21	0	0	21
20	21	0	0	21
22	21	0	0	21
17	21	0	42	22
17	22	2	28	22
20	22	0	0	22
22	22	0	0	22
17	22	8	53	22
20	22	3	22	22
20	22	1	1	22
17	22	1	59	22
17	22	1	24	23
17	23	1	19	24
17	24	1	26	24
17	24	8	17	24
17	24	4	40	23
17	23	1	47	23
20	23	7	41	24
20	24	8	49	24
17	24	1	27	23
17	23	3	26	22
17	22	2	37	22
20	22	7	6	23
20	23	2	41	24
20	24	5	10	24
17	24	2	5	23
17	23	2	50	22
17	22	2	53	22
20	22	0	47	22
20	22	5	24	22
20	22	1	34	23
20	23	1	54	24
20	24	7	13	24
17	24	1	45	23
17	23	3	7	22
17	22	2	16	22
20	22	0	59	22
20	22	15	47	22
17	22	6	1	22
17	22	1	13	22
20	22	8	3	22
20	22	0	33	22
17	22	2	37	22
17	22	12	19	22
22	22	0	2	22
17	22	0	19	22
17	22	0	7	22
20	22	1	10	22
17	22	4	2	22
17	22	0	36	23
17	23	5	26	24
17	24	5	58	24
17	24	6	48	24
20	24	9	30	24
20	24	3	42	24
17	24	3	22	24
22	24	0	0	24
17	24	6	22	24
16	24	3	9	24
16	24	7	15	24
16	24	13	39	24
16	24	14	19	24
20	24	0	0	24
22	24	0	0	24
17	24	0	0	24
20	24	0	0	24
22	24	0	0	24
17	24	0	0	24
20	24	0	0	24
22	24	0	0	24
17	24	10	42	24
20	24	1	15	24
20	24	3	0	23
20	23	2	24	24
20	24	2	49	24
20	24	1	27	24
20	24	3	35	24
20	24	3	15	24
17	24	2	25	24
17	24	3	28	23
17	23	0	22	23
20	23	3	45	22
20	22	6	2	23
20	23	4	46	24
20	24	2	1	24
17	24	3	28	23
17	23	3	40	22
17	22	0	18	22
20	22	6	39	22
17	22	1	16	23
17	23	6	26	24
17	24	9	38	23
17	23	0	1	23
20	23	16	11	23
17	23	4	54	22
17	22	2	55	22
20	22	4	10	22
17	22	0	48	22
17	22	18	50	22
17	22	1	27	22
20	22	0	34	22
16	22	11	44	22
16	22	2	30	22
16	22	6	34	22
16	22	4	38	22
16	22	20	1	21
16	21	7	13	22
16	22	3	37	22
16	22	6	3	22
16	22	0	41	23
16	23	3	36	22
16	22	16	0	23
16	23	20	47	24
16	24	4	46	24
16	24	0	35	24
16	24	8	6	24
16	24	12	22	24
16	24	9	5	24
16	24	3	41	24
16	24	8	35	24
16	24	7	14	24
16	24	9	6	24
16	24	5	59	24
16	24	6	14	25
16	25	22	2	26
16	26	2	42	26
16	26	12	5	26
16	26	2	49	26
16	26	0	0	26
15	26	0	1	26
16	26	0	0	26
16	26	0	0	26
20	26	0	0	26
22	26	0	0	26
17	26	2	32	27
17	27	7	25	28
17	28	6	22	27
17	27	3	6	27
20	27	11	0	27
17	27	14	15	27
20	27	8	22	28
20	28	7	2	28
17	28	8	36	28
20	28	0	17	27
20	27	3	36	28
20	28	12	27	28
17	28	0	32	27
17	27	2	14	26
17	26	2	45	26
17	26	0	54	26
20	26	2	26	26
20	26	8	3	26
17	26	2	20	26
17	26	11	11	26
20	26	0	35	26
20	26	4	40	26
20	26	11	30	26
17	26	0	14	26
17	26	4	31	25
17	25	2	30	25
20	25	1	22	24
20	24	1	39	24
16	24	16	54	24
16	24	5	8	24
16	24	10	41	24
16	24	1	53	24
16	24	0	49	25
16	25	4	59	24
16	24	2	45	24
16	24	3	39	24
16	24	9	53	24
16	24	18	28	24
16	24	0	50	24
20	24	0	0	24
22	24	0	0	24
17	24	0	0	24
20	24	0	0	24
22	24	0	0	24
17	24	3	49	25
17	25	4	9	26
17	26	5	51	25
17	25	3	46	24
17	24	0	40	24
20	24	7	13	24
16	24	12	36	24
16	24	1	49	24
16	24	14	52	24
16	24	1	15	24
16	24	2	51	24
16	24	4	0	24
16	24	15	43	24
16	24	1	19	24
16	24	18	18	25
16	25	2	20	26
16	26	12	30	25
16	25	3	6	24
16	24	5	52	25
16	25	3	33	26
16	26	9	38	25
16	25	4	43	24
16	24	11	38	25
16	25	7	38	24
16	24	13	42	25
16	25	3	4	26
16	26	9	39	25
16	25	8	44	26
16	26	3	19	26
16	26	9	14	26
16	26	2	55	25
16	25	17	3	26
16	26	3	41	25
16	25	3	47	24
16	24	12	31	25
16	25	6	47	24
16	24	6	15	24
16	24	8	12	24
16	24	16	11	24
16	24	8	26	24
16	24	5	40	23
16	23	5	21	22
16	22	14	19	22
16	22	3	31	22
16	22	5	14	22
16	22	16	55	22
16	22	9	47	22
16	22	20	18	22
16	22	4	54	21
16	21	7	10	22
16	22	3	35	22
16	22	11	25	22
16	22	12	9	22
16	22	13	10	22
16	22	8	10	22
16	22	2	15	22
16	22	18	5	23
16	23	2	31	24
16	24	2	56	24
16	24	8	50	24
16	24	4	23	23
16	23	9	44	24
16	24	23	12	24
16	24	2	13	24
16	24	10	50	24
16	24	3	24	24
16	24	6	22	24
16	24	5	22	24
16	24	11	30	24
16	24	7	41	24
16	24	3	34	25
16	25	13	28	24
16	24	13	51	25
16	25	18	27	26
16	26	9	25	25
16	25	3	27	24
16	24	5	48	24
16	24	5	18	24
16	24	11	36	24
16	24	22	49	24
16	24	3	59	23
16	23	7	53	22
16	22	5	20	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
20	22	0	0	22
22	22	0	0	22
17	22	0	0	22
22	22	0	0	22
17	22	10	30	22
20	22	7	42	22
17	22	1	49	23
17	23	6	41	24
17	24	6	28	23
17	23	1	20	23
20	23	11	35	24
20	24	5	30	24
17	24	6	55	24
20	24	7	7	24
20	24	1	51	24
20	24	2	10	25
20	25	1	45	25
17	25	11	57	24
17	24	0	25	24
20	24	5	37	25
20	25	1	43	26
20	26	2	28	26
20	26	6	42	26
17	26	1	46	26
17	26	3	52	25
17	25	1	52	25
20	25	15	49	25
17	25	4	40	24
17	24	2	16	24
20	24	17	45	24
17	24	3	35	24
17	24	2	40	24
20	24	1	45	24
20	24	11	7	24
20	24	4	53	24
17	24	6	15	24
20	24	2	4	24
20	24	4	29	24
20	24	1	50	24
20	24	4	20	24
17	24	3	18	25
17	25	0	40	26
17	26	1	56	25
17	25	4	2	24
17	24	1	21	24
20	24	3	12	24
20	24	8	28	24
20	24	1	27	24
17	24	3	30	24
22	24	1	8	24
17	24	3	35	23
17	23	2	40	23
20	23	2	1	22
20	22	5	12	23
20	23	0	58	23
17	23	3	48	24
17	24	9	41	23
17	23	3	35	23
20	23	1	7	22
20	22	4	14	23
20	23	1	58	24
20	24	2	49	24
20	24	6	22	24
17	24	7	30	24
20	24	3	45	24
20	24	3	13	25
20	25	9	19	25
22	25	0	0	25
17	25	6	28	25
20	25	5	6	26
20	26	6	45	26
20	26	5	25	26
17	26	1	14	26
17	26	3	57	25
17	25	1	33	25
20	25	1	25	25
17	25	1	25	24
17	24	10	26	25
17	25	4	11	24
17	24	3	10	24
17	24	3	23	24
20	24	0	57	24
20	24	7	56	24
17	24	8	56	23
17	23	4	14	22
17	22	1	57	22
20	22	3	55	22
20	22	4	50	22
20	22	3	49	22
17	22	7	32	22
17	22	3	54	22
20	22	1	48	22
20	22	15	12	22
17	22	5	36	21
17	21	2	39	21
20	21	5	28	21
17	21	11	1	21
22	21	0	0	21
17	21	4	21	20
17	20	3	10	20
20	20	4	56	20
17	20	17	49	20
20	20	3	5	21
20	21	0	3	21
22	21	0	11	21
17	21	0	0	21
20	21	0	20	21
22	21	0	0	21
17	21	10	40	22
17	22	5	30	21
17	21	4	11	21
20	21	16	17	21
17	21	7	43	21
20	21	1	41	20
20	20	4	47	21
20	21	0	41	21
17	21	1	38	22
17	22	2	45	22
17	22	0	1	22
17	22	0	1	23
17	23	0	1	24
17	24	0	0	24
17	24	0	3	24
17	24	0	5	23
17	23	0	8	22
17	22	1	48	22
17	22	7	56	22
17	22	2	25	22
20	22	1	2	22
17	22	0	16	21
17	21	7	47	22
17	22	14	55	22
20	22	2	16	21
20	21	5	23	22
20	22	2	14	22
20	22	7	52	22
17	22	4	47	22
17	22	2	43	22
20	22	16	30	22
17	22	4	13	21
17	21	3	17	21
20	21	15	15	21
17	21	7	30	21
20	21	5	12	22
20	22	3	50	22
22	22	0	1	22
17	22	4	8	22
20	22	0	0	22
22	22	0	17	22
22	22	0	12	22
22	22	1	13	22
22	22	1	15	22
17	22	1	25	22
17	22	3	41	21
17	21	2	46	21
20	21	0	23	21
22	21	0	24	22
22	22	0	7	22
17	22	0	0	22
20	22	0	1	22
20	22	1	3	22
20	22	1	21	21
20	21	6	50	21
17	21	2	16	20
17	20	11	35	20
20	20	4	58	20
17	20	19	2	20
20	20	1	28	20
17	20	22	32	20
20	20	1	18	20
20	20	8	6	20
20	20	1	54	21
20	21	3	3	21
22	21	0	0	21
17	21	3	36	20
17	20	7	18	20
20	20	1	1	20
20	20	8	20	20
20	20	7	9	20
17	20	2	37	20
17	20	4	53	20
20	20	8	51	20
20	20	6	41	20
17	20	7	13	20
20	20	6	13	21
20	21	1	46	21
17	21	5	51	21
20	21	0	0	21
22	21	0	13	22
22	22	0	8	22
22	22	0	9	22
22	22	1	30	22
22	22	0	38	22
17	22	2	47	22
17	22	3	26	21
17	21	0	30	21
16	21	1	5	21
20	21	6	35	21
17	21	0	21	20
17	20	16	26	20
16	20	0	22	20
20	20	0	3	20
22	20	0	26	21
22	21	0	4	21
17	21	0	0	21
20	21	0	4	22
20	22	1	15	21
20	21	2	44	20
20	20	6	23	21
20	21	1	25	22
20	22	2	8	22
20	22	0	49	22
22	22	1	4	22
17	22	6	53	22
22	22	0	0	22
17	22	0	42	22
20	22	1	39	22
17	22	1	3	22
17	22	7	18	21
17	21	2	52	21
16	21	9	36	20
16	20	1	48	20
20	20	11	3	20
17	20	8	49	20
17	20	4	14	20
17	20	0	53	20
20	20	0	21	20
20	20	0	9	20
20	20	1	13	20
20	20	8	40	20
20	20	5	17	20
17	20	5	0	20
17	20	3	20	20
20	20	0	3	20
20	20	0	20	20
20	20	0	9	20
20	20	1	22	20
20	20	3	41	20
20	20	2	36	21
20	21	4	41	21
22	21	0	14	21
20	21	0	2	22
20	22	0	4	22
22	22	0	0	22
20	22	0	7	22
20	22	0	9	22
22	22	1	44	22
17	22	1	13	22
17	22	2	42	21
17	21	2	46	20
17	20	0	52	20
20	20	2	35	20
20	20	3	51	20
20	20	7	44	21
20	21	2	13	21
17	21	7	37	21
20	21	1	56	20
20	20	7	15	21
20	21	2	2	22
20	22	5	2	22
17	22	1	17	21
17	21	3	40	20
17	20	2	48	20
20	20	0	18	20
22	20	0	30	20
17	20	0	0	20
20	20	0	2	21
20	21	0	32	22
20	22	0	33	21
20	21	7	48	22
20	22	7	28	22
17	22	0	46	21
17	21	3	39	20
17	20	2	24	20
20	20	1	52	20
20	20	7	16	20
20	20	2	40	21
20	21	3	25	22
20	22	0	42	22
17	22	0	56	21
17	21	2	43	20
17	20	3	0	20
17	20	1	26	20
20	20	2	25	20
20	20	0	7	20
22	20	0	0	20
17	20	5	59	20
17	20	1	18	20
17	20	2	8	21
17	21	0	41	21
22	21	0	0	21
17	21	0	1	21
20	21	5	6	21
17	21	2	30	20
17	20	2	54	20
17	20	2	6	20
20	20	4	49	20
20	20	2	54	20
17	20	0	1	20
16	20	11	7	20
16	20	4	52	20
16	20	7	37	20
16	20	1	36	20
16	20	1	17	21
16	21	3	10	22
16	22	6	0	21
16	21	4	54	20
16	20	9	1	20
20	20	5	3	21
20	21	0	33	21
17	21	5	12	20
17	20	2	39	20
20	20	11	57	21
20	21	2	50	21
17	21	0	9	21
20	21	1	47	21
17	21	7	17	21
20	21	2	54	20
20	20	6	47	21
20	21	6	17	21
17	21	4	47	20
17	20	2	59	20
20	20	0	0	20
22	20	0	16	20
20	20	0	9	21
20	21	3	38	20
20	20	3	0	20
17	20	8	3	20
20	20	0	40	20
22	20	0	19	21
22	21	0	8	22
22	22	0	8	22
17	22	0	0	22
20	22	0	2	22
20	22	0	29	22
17	22	0	42	22
17	22	1	31	21
17	21	2	11	20
17	20	2	41	20
17	20	0	19	20
20	20	3	48	20
20	20	0	16	20
22	20	0	0	20
17	20	0	5	20
17	20	6	14	20
17	20	4	47	20
17	20	6	22	20
17	20	3	43	20
20	20	0	25	20
20	20	0	9	20
20	20	0	53	20
20	20	0	2	20
20	20	0	0	20
21	20	0	0	20
20	20	0	0	20
21	20	0	1	20
20	20	0	20	20
20	20	0	14	21
20	21	0	34	20
20	20	2	4	20
20	20	0	20	20
20	20	0	10	21
20	21	1	2	20
20	20	2	27	20
20	20	0	20	20
20	20	0	8	21
20	21	1	5	20
20	20	3	32	20
20	20	0	20	20
20	20	0	10	21
20	21	1	13	20
20	20	1	1	20
17	20	1	56	20
17	20	2	39	20
17	20	2	55	20
20	20	0	26	20
20	20	0	12	20
20	20	0	39	20
20	20	1	57	20
20	20	0	20	20
20	20	0	7	20
20	20	11	41	20
17	20	0	15	20
17	20	2	40	20
17	20	3	8	19
17	19	1	20	19
20	19	0	6	19
22	19	0	14	19
17	19	0	0	19
20	19	0	0	19
22	19	0	0	19
17	19	0	0	19
20	19	0	1	20
20	20	0	9	20
20	20	0	15	20
20	20	0	32	20
20	20	0	52	20
20	20	0	22	20
20	20	0	10	20
20	20	0	47	20
20	20	1	45	20
20	20	0	22	20
20	20	0	11	20
20	20	1	4	20
20	20	9	16	20
17	20	3	2	20
17	20	2	59	19
17	19	1	50	19
20	19	0	0	19
22	19	0	3	19
20	19	0	20	20
20	20	0	7	20
20	20	0	14	20
20	20	0	32	20
20	20	0	48	20
20	20	0	22	20
20	20	0	11	20
20	20	0	42	20
20	20	1	25	20
20	20	0	21	20
20	20	0	10	20
20	20	0	50	20
20	20	2	12	20
20	20	0	20	20
22	20	0	0	20
17	20	0	1	20
17	20	0	11	20
17	20	0	43	20
17	20	1	20	20
17	20	0	44	20
20	20	0	22	20
20	20	0	9	20
20	20	1	16	20
20	20	0	50	20
22	20	0	6	20
17	20	0	0	20
20	20	2	28	20
17	20	7	16	20
20	20	0	12	20
20	20	0	20	20
20	20	0	7	20
20	20	1	27	20
20	20	2	34	20
20	20	0	21	20
20	20	0	10	20
20	20	2	22	20
20	20	0	6	20
17	20	3	57	20
20	20	1	23	20
17	20	2	50	20
17	20	7	4	20
17	20	0	2	20
20	20	0	0	20
22	20	0	14	20
17	20	0	0	20
20	20	0	0	20
22	20	0	0	20
17	20	0	5	20
17	20	0	42	20
20	20	0	0	20
22	20	0	4	20
20	20	0	3	20
22	20	0	17	21
22	21	0	5	21
17	21	0	0	21
20	21	0	2	22
20	22	1	0	21
20	21	1	2	20
20	20	0	56	20
20	20	2	10	20
20	20	0	22	20
20	20	0	9	20
20	20	0	52	20
20	20	1	33	20
20	20	0	21	20
20	20	0	8	20
20	20	1	8	20
20	20	1	41	20
17	20	0	31	20
17	20	0	43	20
20	20	0	22	20
20	20	0	10	20
20	20	0	56	20
20	20	2	2	20
22	20	0	5	20
22	20	0	2	20
17	20	2	55	19
17	19	2	36	18
17	18	0	40	18
20	18	0	0	18
22	18	0	21	19
22	19	0	8	20
22	20	0	1	20
17	20	0	8	20
17	20	0	31	20
20	20	0	12	20
20	20	0	23	20
20	20	0	14	20
20	20	0	34	20
20	20	0	57	20
20	20	0	21	20
20	20	0	12	20
20	20	0	42	20
20	20	1	2	20
20	20	0	23	20
20	20	1	57	20
20	20	0	21	20
20	20	0	9	20
20	20	0	51	20
20	20	1	2	20
22	20	0	26	20
22	20	0	9	21
22	21	0	6	21
17	21	0	0	21
20	21	0	3	22
20	22	0	53	21
20	21	1	7	20
20	20	4	58	20
17	20	0	18	20
17	20	1	54	20
17	20	2	23	19
17	19	3	13	18
17	18	0	25	18
20	18	0	21	19
20	19	0	7	20
20	20	0	9	20
20	20	1	23	20
20	20	0	21	20
20	20	0	12	20
20	20	0	22	20
16	20	0	15	20
16	20	1	19	20
16	20	0	24	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	0	20
17	20	2	16	20
20	20	0	0	20
22	20	0	27	20
22	20	0	9	20
22	20	0	1	20
17	20	0	0	20
20	20	1	15	20
20	20	4	44	20
22	20	0	22	20
22	20	0	8	21
22	21	0	7	22
22	22	0	11	22
22	22	0	12	22
17	22	0	33	22
17	22	0	31	21
17	21	1	1	20
17	20	1	33	20
17	20	1	59	20
17	20	2	36	19
17	19	1	2	19
20	19	0	23	20
20	20	0	8	20
20	20	1	43	20
17	20	0	9	20
17	20	3	18	19
17	19	4	19	19
20	19	0	0	19
22	19	0	1	19
17	19	0	0	19
20	19	0	24	20
20	20	0	9	20
20	20	0	15	20
20	20	3	56	20
17	20	5	27	20
17	20	2	33	20
20	20	0	19	20
22	20	0	24	20
22	20	0	10	21
22	21	0	12	22
22	22	0	1	22
17	22	0	0	22
20	22	0	46	21
20	21	0	41	20
20	20	2	42	20
20	20	1	21	20
20	20	0	1	20
22	20	0	0	20
20	20	0	0	20
20	20	0	20	20
20	20	0	9	21
20	21	0	47	21
17	21	0	36	20
17	20	1	22	20
20	20	0	36	20
17	20	1	37	20
17	20	5	6	20
20	20	0	35	20
17	20	1	1	20
17	20	5	10	19
17	19	0	4	19
20	19	0	20	20
20	20	0	6	20
20	20	0	1	20
22	20	0	7	20
22	20	0	7	20
17	20	0	0	20
20	20	0	2	21
20	21	0	45	21
17	21	0	0	20
17	20	0	56	20
17	20	2	29	20
17	20	8	0	20
20	20	0	8	20
20	20	3	15	20
17	20	3	23	20
17	20	3	9	19
17	19	1	12	19
20	19	0	22	20
20	20	0	7	20
20	20	0	11	20
20	20	0	41	20
20	20	0	58	20
20	20	0	7	20
22	20	0	0	20
17	20	0	3	20
20	20	0	13	20
20	20	0	11	20
20	20	1	22	20
20	20	5	3	20
20	20	0	21	20
20	20	0	8	20
20	20	2	3	20
20	20	5	45	20
20	20	0	10	20
17	20	6	13	20
18	20	0	2	20
20	20	1	8	20
20	20	1	36	20
22	20	0	23	20
22	20	0	8	21
22	21	0	9	22
22	22	0	11	22
22	22	0	1	22
17	22	0	48	22
17	22	1	5	21
17	21	2	42	20
17	20	2	39	20
20	20	0	5	20
17	20	0	47	20
17	20	0	25	20
20	20	4	28	20
17	20	4	42	20
17	20	2	43	20
20	20	0	24	20
20	20	0	10	20
20	20	1	10	20
20	20	1	43	20
20	20	0	21	20
20	20	0	9	20
20	20	1	14	20
20	20	2	49	20
20	20	0	21	20
20	20	0	9	20
20	20	1	37	20
20	20	3	7	20
20	20	0	20	20
22	20	0	0	20
17	20	0	1	20
17	20	0	12	20
17	20	0	54	20
17	20	2	37	20
17	20	4	7	19
17	19	3	50	19
20	19	0	26	20
20	20	0	8	20
20	20	1	32	20
20	20	0	24	20
20	20	0	1	20
22	20	0	7	20
22	20	0	10	21
22	21	0	10	21
17	21	0	0	21
20	21	0	6	22
20	22	0	15	22
17	22	0	18	21
17	21	0	32	20
17	20	4	10	20
17	20	4	38	20
17	20	4	13	20
20	20	0	0	20
22	20	0	13	20
17	20	0	0	20
20	20	0	0	20
17	20	3	43	19
17	19	2	54	19
20	19	0	25	20
20	20	0	7	20
20	20	2	37	20
20	20	0	21	20
20	20	0	11	20
20	20	0	57	20
20	20	1	35	20
22	20	0	13	20
17	20	0	0	20
20	20	1	3	20
20	20	0	36	21
20	21	1	29	22
20	22	2	11	22
20	22	0	51	22
20	22	1	13	21
20	21	0	37	21
17	21	1	18	20
17	20	1	55	20
17	20	2	11	20
17	20	2	55	20
20	20	0	25	20
20	20	0	10	20
20	20	0	49	20
20	20	1	7	20
20	20	0	21	20
20	20	0	7	20
20	20	0	55	20
20	20	2	53	20
17	20	3	34	20
20	20	5	47	20
17	20	3	17	20
17	20	3	8	19
17	19	1	27	19
20	19	0	23	20
20	20	0	7	20
20	20	0	9	20
20	20	0	35	20
20	20	0	46	20
20	20	0	22	20
20	20	0	10	20
20	20	0	51	20
20	20	5	30	20
20	20	0	21	20
20	20	0	9	20
20	20	1	0	20
20	20	6	1	20
17	20	1	59	20
17	20	4	40	19
17	19	0	57	19
20	19	0	21	20
20	20	0	6	20
20	20	0	10	20
20	20	0	41	20
20	20	1	24	20
20	20	0	22	20
22	20	0	0	20
17	20	0	9	20
17	20	0	1	20
17	20	0	47	20
17	20	1	42	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	47	20
20	20	0	24	20
20	20	0	9	21
20	21	1	21	20
20	20	2	54	20
22	20	0	26	21
22	21	0	9	22
22	22	0	3	22
17	22	0	0	22
20	22	0	5	22
22	22	0	2	22
22	22	1	9	22
22	22	0	21	22
22	22	0	8	22
22	22	0	51	22
22	22	1	15	22
22	22	0	20	22
22	22	0	8	22
22	22	0	17	22
17	22	0	32	22
17	22	1	9	22
17	22	1	47	21
17	21	2	53	20
17	20	1	7	20
20	20	0	24	20
22	20	0	23	21
22	21	0	6	21
17	21	0	0	21
20	21	0	1	22
20	22	0	6	22
17	22	0	54	21
17	21	1	15	20
17	20	5	35	20
17	20	2	10	20
20	20	0	52	20
20	20	0	20	20
20	20	0	8	21
20	21	0	51	21
17	21	0	16	21
20	21	0	43	20
20	20	2	11	20
17	20	1	36	20
17	20	2	52	20
17	20	3	17	20
20	20	0	26	20
20	20	0	9	20
20	20	0	45	20
20	20	1	24	20
20	20	0	19	20
20	20	0	9	20
20	20	4	3	20
17	20	2	50	20
17	20	0	43	20
20	20	0	11	20
17	20	0	26	20
20	20	0	41	20
17	20	1	45	20
17	20	2	38	20
20	20	0	0	20
22	20	0	0	20
17	20	0	0	20
20	20	0	24	20
20	20	0	11	20
20	20	0	31	20
17	20	0	24	20
17	20	1	39	20
17	20	2	46	19
17	19	2	51	19
20	19	0	27	20
20	20	0	8	20
20	20	1	29	20
20	20	0	20	20
20	20	0	7	20
20	20	7	38	20
20	20	4	6	20
20	20	1	39	21
20	21	0	6	21
17	21	6	37	20
17	20	1	23	20
20	20	0	49	20
20	20	5	36	20
20	20	2	35	20
