Year	Month	Day	Hour	Minute	Second	Mode	Address	Status0	Status1	Status2	Status3
2014	12	9	0	56	32	TH	35	2	17	22	4
2014	12	9	1	32	33	TH	35	2	17	21	4
2014	12	9	2	20	0	TH	35	2	17	20	4
2014	12	9	3	16	24	TH	35	2	17	20	4
2014	12	9	4	24	20	TH	35	2	17	20	4
2014	12	9	5	48	12	TH	35	2	17	19	4
2014	12	9	6	51	28	TH	35	1	21	19	2
2014	12	9	6	51	28	TH	35	5	23	19	3
2014	12	9	7	7	56	TH	35	5	23	20	3
2014	12	9	7	13	20	TH	35	5	23	20	3
2014	12	9	7	17	20	TH	35	5	23	20	3
2014	12	9	7	26	20	TH	35	1	23	21	3
2014	12	9	7	30	0	TH	35	0	21	21	2
2014	12	9	7	33	4	TH	35	2	21	22	2
2014	12	9	7	56	24	TH	35	0	21	21	2
2014	12	9	8	4	0	TH	35	1	21	20	2
2014	12	9	8	19	36	TH	35	0	21	21	2
2014	12	9	9	0	8	TH	35	1	21	20	2
2014	12	9	9	15	24	TH	35	0	21	21	2
2014	12	9	9	27	28	TH	35	2	21	22	2
2014	12	9	9	45	16	TH	35	0	21	21	2
2014	12	9	10	3	28	TH	35	1	21	20	2
2014	12	9	10	18	12	TH	35	0	21	21	2
2014	12	9	10	23	4	TH	35	2	21	22	2
2014	12	9	10	53	24	TH	35	0	21	21	2
2014	12	9	11	34	44	TH	35	1	21	20	2
2014	12	9	11	49	28	TH	35	0	21	21	2
2014	12	9	11	55	16	TH	35	2	21	22	2
2014	12	9	12	33	8	TH	35	0	21	21	2
2014	12	9	12	36	44	TH	35	2	21	22	2
2014	12	9	12	44	44	TH	35	2	21	22	2
2014	12	9	13	22	4	TH	35	0	21	21	2
2014	12	9	13	27	48	TH	35	2	16	21	0
2014	12	9	14	34	56	TH	35	2	16	20	0
2014	12	9	14	36	44	TH	35	2	16	20	0
2014	12	9	15	36	12	TH	35	2	16	20	0
2014	12	9	17	35	24	TH	35	2	16	19	0
2014	12	9	17	49	36	TH	35	2	16	20	0
2014	12	9	17	49	56	TH	35	1	21	20	2
2014	12	9	17	49	56	TH	35	5	23	20	3
2014	12	9	18	7	52	TH	35	5	23	20	3
2014	12	9	18	12	20	TH	35	5	23	20	3
2014	12	9	18	16	24	TH	35	1	23	21	3
2014	12	9	18	23	4	TH	35	1	23	22	3
2014	12	9	18	30	36	TH	35	1	23	22	3
2014	12	9	18	41	16	TH	35	1	23	22	3
2014	12	9	18	50	12	TH	35	0	23	23	3
2014	12	9	19	12	48	TH	35	1	23	22	3
2014	12	9	19	31	56	TH	35	0	23	23	3
2014	12	9	19	59	32	TH	35	1	23	22	3
2014	12	9	20	19	8	TH	35	0	23	23	3
2014	12	9	20	42	48	TH	35	1	23	22	3
2014	12	9	20	57	28	TH	35	0	23	23	3
2014	12	9	21	30	52	TH	35	1	23	22	3
2014	12	9	21	44	44	TH	35	0	23	23	3
2014	12	9	21	50	56	TH	35	2	23	24	3
2014	12	9	22	14	8	TH	35	0	23	23	3
2014	12	9	22	35	32	TH	35	1	23	22	3
2014	12	9	22	48	52	TH	35	0	23	23	3
2014	12	9	22	54	12	TH	35	2	23	24	3
2014	12	9	23	29	20	TH	35	0	23	23	3
2014	12	10	0	0	28	TH	35	2	17	23	4
2014	12	10	0	13	28	TH	35	2	17	22	4
2014	12	10	1	17	24	TH	35	2	17	22	4
2014	12	10	2	6	40	TH	35	2	17	22	4
2014	12	10	2	56	20	TH	35	2	17	21	4
2014	12	10	3	49	16	TH	35	2	17	20	4
2014	12	10	4	51	0	TH	35	2	17	20	4
2014	12	10	6	8	13	TH	35	2	17	20	4
2014	12	10	6	48	36	TH	35	1	21	20	2
2014	12	10	7	4	24	TH	35	1	21	20	2
2014	12	10	7	9	48	TH	35	1	21	20	2
2014	12	10	7	15	8	TH	35	0	21	21	2
2014	12	10	7	52	48	TH	35	1	21	20	2
2014	12	10	8	8	0	TH	35	0	21	21	2
2014	12	10	8	15	8	TH	35	2	21	22	2
2014	12	10	8	31	4	TH	35	2	16	22	0
2014	12	10	8	35	20	TH	35	2	16	21	0
2014	12	10	8	51	48	TH	35	2	16	20	0
2014	12	10	9	32	36	TH	35	2	16	20	0
2014	12	10	13	32	40	TH	35	2	16	20	0
2014	12	10	17	32	20	TH	35	2	16	20	0
2014	12	10	18	53	28	TH	35	2	16	20	0
2014	12	10	18	54	24	TH	35	2	16	21	0
2014	12	10	20	34	4	TH	35	2	16	22	0
2014	12	10	20	37	48	TH	35	2	21	22	2
2014	12	10	22	6	36	TH	35	2	21	22	2
2014	12	10	22	46	36	TH	35	1	23	22	3
2014	12	10	22	58	8	TH	35	1	23	22	3
2014	12	10	22	58	56	TH	35	2	17	22	4
2014	12	11	0	29	44	TH	35	2	17	22	4
2014	12	11	1	18	8	TH	35	2	17	22	4
2014	12	11	2	14	28	TH	35	2	17	21	4
2014	12	11	3	17	56	TH	35	2	17	20	4
2014	12	11	4	28	56	TH	35	2	17	20	4
2014	12	11	5	59	32	TH	35	2	17	20	4
2014	12	11	7	8	24	TH	35	1	21	20	2
2014	12	11	7	23	44	TH	35	1	21	20	2
2014	12	11	7	27	44	TH	35	1	21	20	2
2014	12	11	7	31	48	TH	35	0	21	21	2
2014	12	11	8	11	0	TH	35	1	21	20	2
2014	12	11	8	25	44	TH	35	0	21	21	2
2014	12	11	8	33	20	TH	35	2	21	22	2
2014	12	11	8	53	52	TH	35	0	21	21	2
2014	12	11	9	20	32	TH	35	1	21	20	2
2014	12	11	9	35	16	TH	35	0	21	21	2
2014	12	11	9	39	40	TH	35	2	21	22	2
2014	12	11	10	10	24	TH	35	0	21	21	2
2014	12	11	10	42	48	TH	35	1	21	20	2
2014	12	11	10	57	8	TH	35	0	21	21	2
2014	12	11	11	3	24	TH	35	2	21	22	2
2014	12	11	11	28	20	TH	35	2	21	22	2
2014	12	11	11	29	44	TH	35	2	21	22	2
2014	12	11	11	43	32	TH	35	0	21	21	2
2014	12	11	13	2	32	TH	35	1	21	20	2
2014	12	11	13	16	48	TH	35	0	21	21	2
2014	12	11	13	21	16	TH	35	2	21	22	2
2014	12	11	13	56	0	TH	35	0	21	21	2
2014	12	11	14	36	32	TH	35	1	21	20	2
2014	12	11	14	50	48	TH	35	0	21	21	2
2014	12	11	14	57	32	TH	35	2	21	22	2
2014	12	11	15	27	44	TH	35	0	21	21	2
2014	12	11	16	0	36	TH	35	1	21	20	2
2014	12	11	16	13	56	TH	35	0	21	21	2
2014	12	11	16	18	52	TH	35	2	21	22	2
2014	12	11	16	54	48	TH	35	0	21	21	2
2014	12	11	17	46	20	TH	35	1	21	20	2
2014	12	11	17	59	48	TH	35	0	21	21	2
2014	12	11	18	3	52	TH	35	2	21	22	2
2014	12	11	18	53	12	TH	35	0	21	21	2
2014	12	11	20	4	44	TH	35	1	21	20	2
2014	12	11	20	19	33	TH	35	0	21	21	2
2014	12	11	20	24	52	TH	35	2	21	22	2
2014	12	11	21	8	32	TH	35	0	21	21	2
2014	12	11	21	21	44	TH	35	1	23	21	3
2014	12	11	21	37	56	TH	35	1	23	22	3
2014	12	11	21	44	16	TH	35	1	23	22	3
2014	12	11	21	49	16	TH	35	1	23	22	3
2014	12	11	21	56	48	TH	35	0	23	23	3
2014	12	11	22	26	12	TH	35	1	23	22	3
2014	12	11	22	44	24	TH	35	0	23	23	3
2014	12	11	23	16	0	TH	35	1	23	22	3
2014	12	11	23	31	40	TH	35	0	23	23	3
2014	12	11	23	56	4	TH	35	2	17	23	4
2014	12	12	0	3	20	TH	35	2	17	22	4
2014	12	12	0	16	40	TH	35	2	17	22	4
2014	12	12	0	41	4	TH	35	2	17	22	4
2014	12	12	1	21	0	TH	35	2	17	21	4
2014	12	12	2	8	32	TH	35	2	17	20	4
2014	12	12	3	7	36	TH	35	2	17	20	4
2014	12	12	4	15	52	TH	35	2	17	20	4
2014	12	12	5	36	40	TH	35	2	17	19	4
2014	12	12	6	52	32	TH	35	5	23	19	3
2014	12	12	7	8	52	TH	35	5	23	20	3
2014	12	12	7	13	52	TH	35	5	23	20	3
2014	12	12	7	18	24	TH	35	5	23	20	3
2014	12	12	7	25	4	TH	35	1	23	21	3
2014	12	12	7	30	0	TH	35	0	21	21	2
2014	12	12	7	30	52	TH	35	2	21	22	2
2014	12	12	7	50	4	TH	35	0	21	21	2
2014	12	12	8	21	56	TH	35	1	23	21	3
2014	12	12	8	22	36	TH	35	5	23	20	3
2014	12	12	8	24	24	TH	35	5	23	20	3
2014	12	12	8	36	8	TH	35	5	23	20	3
2014	12	12	8	40	32	TH	35	1	23	21	3
2014	12	12	8	45	52	TH	35	1	23	22	3
2014	12	12	8	52	36	TH	35	1	23	22	3
2014	12	12	9	2	0	TH	35	1	23	22	3
2014	12	12	9	12	24	TH	35	2	17	22	4
2014	12	12	9	12	28	TH	35	2	21	22	2
2014	12	12	9	14	12	TH	35	2	21	23	2
2014	12	12	9	32	56	TH	35	2	21	22	2
2014	12	12	9	42	48	TH	35	2	21	22	2
2014	12	12	9	54	28	TH	35	2	21	22	2
2014	12	12	10	1	12	TH	35	0	21	21	2
2014	12	12	10	12	44	TH	35	1	21	20	2
2014	12	12	10	25	40	TH	35	0	21	21	2
2014	12	12	10	29	17	TH	35	2	21	22	2
2014	12	12	11	44	52	TH	35	0	21	21	2
2014	12	12	14	12	56	TH	35	1	23	21	3
2014	12	12	14	26	36	TH	35	1	23	22	3
2014	12	12	14	30	12	TH	35	1	23	22	3
2014	12	12	14	33	44	TH	35	1	23	22	3
2014	12	12	14	37	44	TH	35	0	23	23	3
2014	12	12	15	31	28	TH	35	1	23	22	3
2014	12	12	15	43	56	TH	35	0	23	23	3
2014	12	12	15	48	56	TH	35	2	23	24	3
2014	12	12	16	28	20	TH	35	0	23	23	3
2014	12	12	16	52	8	TH	35	2	21	23	2
2014	12	12	16	58	24	TH	35	2	21	22	2
2014	12	12	17	23	16	TH	35	2	21	22	2
2014	12	12	18	14	48	TH	35	2	21	22	2
2014	12	12	18	43	52	TH	35	1	23	22	3
2014	12	12	18	44	4	TH	35	1	22	22	3
2014	12	12	18	44	8	TH	35	2	21	22	2
2014	12	12	18	44	12	TH	35	1	23	22	3
2014	12	12	18	44	16	TH	35	1	22	22	3
2014	12	12	18	44	16	TH	35	2	21	22	2
2014	12	12	18	44	20	TH	35	1	23	22	3
2014	12	12	18	44	24	TH	35	2	21	22	2
2014	12	12	18	44	28	TH	35	1	23	22	3
2014	12	12	18	44	28	TH	35	1	22	22	3
2014	12	12	18	45	40	TH	35	0	22	22	3
2014	12	12	19	17	52	TH	35	2	22	22	3
2014	12	12	19	36	24	TH	35	2	21	22	2
2014	12	13	0	30	0	TH	35	2	17	22	4
2014	12	13	4	20	44	TH	35	2	17	22	4
2014	12	13	6	35	32	TH	35	2	16	22	0
2014	12	13	7	4	24	TH	35	2	16	22	0
2014	12	13	8	58	44	TH	35	2	21	22	2
2014	12	13	9	52	4	TH	35	0	21	21	2
2014	12	13	13	24	52	TH	35	2	21	22	2
2014	12	13	21	50	28	TH	35	1	23	22	3
2014	12	13	22	2	44	TH	35	1	23	22	3
2014	12	13	22	4	56	TH	35	1	23	22	3
2014	12	13	22	8	32	TH	35	0	23	23	3
2014	12	13	22	24	4	TH	35	2	23	24	3
2014	12	13	22	39	36	TH	35	0	23	23	3
2014	12	13	23	23	12	TH	35	1	23	22	3
2014	12	13	23	35	40	TH	35	0	23	23	3
2014	12	13	23	39	20	TH	35	2	23	24	3
2014	12	13	23	54	32	TH	35	2	17	24	4
2014	12	14	0	10	36	TH	35	2	17	23	4
2014	12	14	0	35	0	TH	35	2	17	22	4
2014	12	14	1	23	48	TH	35	2	17	22	4
2014	12	14	2	25	8	TH	35	2	17	22	4
2014	12	14	3	32	8	TH	35	2	17	21	4
2014	12	14	4	43	8	TH	35	2	17	20	4
2014	12	14	5	35	52	TH	35	2	16	20	0
2014	12	14	6	21	8	TH	35	2	16	20	0
2014	12	14	7	58	44	TH	35	2	16	20	0
2014	12	14	9	18	36	TH	35	1	21	20	2
2014	12	14	9	34	36	TH	35	1	21	20	2
2014	12	14	9	38	36	TH	35	1	21	20	2
2014	12	14	9	44	4	TH	35	0	21	21	2
2014	12	14	10	20	40	TH	35	1	21	20	2
2014	12	14	10	34	1	TH	35	0	21	21	2
2014	12	14	10	39	20	TH	35	2	21	22	2
2014	12	14	11	2	12	TH	35	0	21	21	2
2014	12	14	11	6	16	TH	35	2	16	21	0
2014	12	14	11	21	24	TH	35	2	16	20	0
2014	12	14	12	9	24	TH	35	2	16	20	0
2014	12	14	15	19	48	TH	35	2	16	20	0
2014	12	14	16	41	52	TH	35	2	16	19	0
2014	12	14	16	56	16	TH	35	1	21	19	2
2014	12	14	16	56	16	TH	35	5	23	19	3
2014	12	14	17	10	56	TH	35	5	23	20	3
2014	12	14	17	14	4	TH	35	5	23	20	3
2014	12	14	17	19	52	TH	35	5	23	20	3
2014	12	14	17	25	12	TH	35	1	23	21	3
2014	12	14	17	31	0	TH	35	1	23	22	3
2014	12	14	17	38	36	TH	35	1	23	22	3
2014	12	14	17	46	36	TH	35	1	23	22	3
2014	12	14	17	54	44	TH	35	0	23	23	3
2014	12	14	18	17	4	TH	35	1	23	22	3
2014	12	14	18	30	28	TH	35	0	23	23	3
2014	12	14	19	1	12	TH	35	1	23	22	3
2014	12	14	19	14	36	TH	35	0	23	23	3
2014	12	14	20	43	24	TH	35	1	23	22	3
2014	12	14	20	45	12	TH	35	1	23	22	3
2014	12	14	20	56	24	TH	35	1	23	22	3
2014	12	14	21	0	0	TH	35	0	23	23	3
2014	12	14	21	50	16	TH	35	1	23	22	3
2014	12	14	22	3	36	TH	35	0	23	23	3
2014	12	14	22	8	32	TH	35	2	23	24	3
2014	12	14	22	35	12	TH	35	0	23	23	3
2014	12	14	22	58	48	TH	35	1	23	22	3
2014	12	14	23	12	36	TH	35	0	23	23	3
2014	12	14	23	17	4	TH	35	2	23	24	3
2014	12	14	23	37	0	TH	35	2	17	24	4
2014	12	14	23	46	36	TH	35	2	17	23	4
2014	12	15	0	7	28	TH	35	2	17	22	4
2014	12	15	0	57	8	TH	35	2	17	22	4
2014	12	15	1	58	49	TH	35	2	17	22	4
2014	12	15	2	58	16	TH	35	2	17	21	4
2014	12	15	4	1	44	TH	35	2	17	20	4
2014	12	15	5	7	56	TH	35	2	17	20	4
2014	12	15	6	26	0	TH	35	2	17	20	4
2014	12	15	7	30	0	TH	35	1	21	20	2
2014	12	15	7	47	40	TH	35	1	21	20	2
2014	12	15	7	52	12	TH	35	1	21	20	2
2014	12	15	8	3	0	TH	35	0	21	21	2
2014	12	15	8	4	48	TH	35	2	21	22	2
2014	12	15	8	30	24	TH	35	0	21	21	2
2014	12	15	8	38	0	TH	35	1	21	20	2
2014	12	15	8	54	57	TH	35	0	21	21	2
2014	12	15	9	6	36	TH	35	2	21	22	2
2014	12	15	9	20	4	TH	35	0	21	21	2
2014	12	15	9	31	12	TH	35	1	21	20	2
2014	12	15	9	42	48	TH	35	0	21	21	2
2014	12	15	11	30	44	TH	35	1	21	20	2
2014	12	15	11	44	32	TH	35	0	21	21	2
2014	12	15	11	50	24	TH	35	2	21	22	2
2014	12	15	12	18	52	TH	35	0	21	21	2
2014	12	15	12	50	24	TH	35	1	21	20	2
2014	12	15	13	4	16	TH	35	0	21	21	2
2014	12	15	13	10	28	TH	35	2	21	22	2
2014	12	15	13	47	28	TH	35	0	21	21	2
2014	12	15	20	15	20	TH	35	2	21	22	2
2014	12	15	22	14	12	TH	35	2	21	22	2
2014	12	15	23	26	8	TH	35	2	17	22	4
2014	12	16	1	4	28	TH	35	2	17	22	4
2014	12	16	2	28	20	TH	35	2	17	21	4
2014	12	16	4	32	36	TH	35	2	17	20	4
2014	12	16	5	50	20	TH	35	1	21	20	2
2014	12	16	5	50	20	TH	35	5	23	20	3
2014	12	16	6	6	4	TH	35	1	23	21	3
2014	12	16	6	9	32	TH	35	2	17	21	4
2014	12	16	6	9	32	TH	35	0	21	21	2
2014	12	16	6	10	12	TH	35	2	21	22	2
2014	12	16	6	19	16	TH	35	2	16	22	0
2014	12	16	6	40	28	TH	35	2	21	22	2
2014	12	16	6	40	32	TH	35	1	23	22	3
2014	12	16	6	40	36	TH	35	2	17	22	4
2014	12	16	6	40	36	TH	35	2	21	22	2
2014	12	16	7	45	8	TH	35	0	21	21	2
2014	12	16	7	46	4	TH	35	1	21	20	2
2014	12	16	8	0	20	TH	35	0	21	21	2
2014	12	16	8	4	20	TH	35	2	21	22	2
2014	12	16	8	41	12	TH	35	0	21	21	2
2014	12	16	9	19	48	TH	35	1	21	20	2
2014	12	16	9	34	4	TH	35	0	21	21	2
2014	12	16	9	39	28	TH	35	2	21	22	2
2014	12	16	10	12	20	TH	35	0	21	21	2
2014	12	16	11	7	28	TH	35	1	21	20	2
2014	12	16	11	20	56	TH	35	0	21	21	2
2014	12	16	11	26	44	TH	35	2	21	22	2
2014	12	16	12	33	0	TH	35	0	21	21	2
2014	12	16	13	20	12	TH	35	1	23	21	3
2014	12	16	13	36	32	TH	35	1	23	22	3
2014	12	16	13	46	48	TH	35	1	23	22	3
2014	12	16	13	53	32	TH	35	1	23	22	3
2014	12	16	13	58	20	TH	35	2	17	22	4
2014	12	16	13	58	20	TH	35	2	21	22	2
2014	12	16	14	1	8	TH	35	2	21	23	2
2014	12	16	14	35	16	TH	35	2	21	22	2
2014	12	16	14	54	48	TH	35	2	21	22	2
2014	12	16	15	26	52	TH	35	2	21	22	2
2014	12	16	16	6	0	TH	35	0	21	21	2
2014	12	16	16	52	16	TH	35	1	21	20	2
2014	12	16	17	5	40	TH	35	0	21	21	2
2014	12	16	17	12	48	TH	35	2	21	22	2
2014	12	16	19	23	24	TH	35	2	21	22	2
2014	12	16	23	22	48	TH	35	2	17	22	4
2014	12	17	1	41	0	TH	35	2	17	22	4
2014	12	17	2	57	8	TH	35	2	17	21	4
2014	12	17	4	13	1	TH	35	2	17	20	4
2014	12	17	5	35	56	TH	35	2	17	20	4
2014	12	17	7	22	0	TH	35	2	17	20	4
2014	12	17	7	30	0	TH	35	1	21	20	2
2014	12	17	7	44	24	TH	35	1	21	20	2
2014	12	17	7	48	28	TH	35	1	21	20	2
2014	12	17	7	53	0	TH	35	0	21	21	2
2014	12	17	8	5	32	TH	35	2	21	22	2
2014	12	17	8	20	32	TH	35	0	21	21	2
2014	12	17	8	33	12	TH	35	1	21	20	2
2014	12	17	8	33	32	TH	35	2	16	20	0
2014	12	17	9	7	52	TH	35	2	16	20	0
2014	12	17	10	39	48	TH	35	2	16	20	0
2014	12	17	13	27	36	TH	35	2	16	19	0
2014	12	17	13	55	48	TH	35	1	21	19	2
2014	12	17	13	55	48	TH	35	5	23	19	3
2014	12	17	14	10	28	TH	35	5	23	20	3
2014	12	17	14	14	0	TH	35	5	23	20	3
2014	12	17	14	18	28	TH	35	5	23	20	3
2014	12	17	14	23	24	TH	35	1	23	21	3
2014	12	17	14	28	48	TH	35	1	23	22	3
2014	12	17	14	35	0	TH	35	1	23	22	3
2014	12	17	14	41	44	TH	35	1	23	22	3
2014	12	17	14	47	4	TH	35	0	23	23	3
2014	12	17	14	48	44	TH	35	2	17	23	4
2014	12	17	14	48	44	TH	35	2	21	23	2
2014	12	17	14	49	16	TH	35	2	21	24	2
2014	12	17	14	49	44	TH	35	2	21	24	2
2014	12	17	14	51	32	TH	35	2	21	24	2
2014	12	17	15	2	16	TH	35	2	21	23	2
2014	12	17	15	10	20	TH	35	2	21	22	2
2014	12	17	15	19	16	TH	35	2	21	22	2
2014	12	17	15	30	48	TH	35	2	21	22	2
2014	12	17	15	54	28	TH	35	0	21	21	2
2014	12	17	17	48	32	TH	35	2	21	22	2
2014	12	17	19	3	56	TH	35	2	21	22	2
2014	12	17	21	7	32	TH	35	2	21	22	2
2014	12	17	23	18	24	TH	35	2	17	22	4
2014	12	18	0	9	16	TH	35	2	17	22	4
2014	12	18	1	49	12	TH	35	2	17	22	4
2014	12	18	5	4	20	TH	35	2	17	21	4
2014	12	18	7	30	0	TH	35	0	21	21	2
2014	12	18	7	44	12	TH	35	1	21	20	2
2014	12	18	7	58	8	TH	35	0	21	21	2
2014	12	18	8	2	12	TH	35	2	21	22	2
2014	12	18	9	2	12	TH	35	0	21	21	2
2014	12	18	11	2	0	TH	35	1	21	20	2
2014	12	18	11	15	20	TH	35	0	21	21	2
2014	12	18	11	18	28	TH	35	2	21	22	2
2014	12	18	13	24	28	TH	35	0	21	21	2
2014	12	18	13	24	32	TH	35	2	16	21	0
2014	12	18	14	4	24	TH	35	2	16	20	0
2014	12	18	15	35	32	TH	35	2	16	20	0
2014	12	18	17	37	32	TH	35	2	16	20	0
2014	12	18	18	19	44	TH	35	1	21	20	2
2014	12	18	18	33	56	TH	35	1	21	20	2
2014	12	18	18	37	4	TH	35	1	21	20	2
2014	12	18	18	42	28	TH	35	0	21	21	2
2014	12	18	18	50	0	TH	35	2	21	22	2
2014	12	18	19	11	48	TH	35	0	21	21	2
2014	12	18	19	30	0	TH	35	1	21	20	2
2014	12	18	19	44	12	TH	35	0	21	21	2
2014	12	18	19	49	9	TH	35	2	21	22	2
2014	12	18	20	21	4	TH	35	0	21	21	2
2014	12	18	20	30	48	TH	35	1	23	21	3
2014	12	18	20	44	44	TH	35	1	23	22	3
2014	12	18	20	49	12	TH	35	1	23	22	3
2014	12	18	20	54	32	TH	35	1	23	22	3
2014	12	18	21	1	12	TH	35	0	23	23	3
2014	12	18	21	32	44	TH	35	1	23	22	3
2014	12	18	21	48	20	TH	35	0	23	23	3
2014	12	18	22	33	44	TH	35	1	23	22	3
2014	12	18	22	48	4	TH	35	0	23	23	3
2014	12	18	22	53	56	TH	35	2	23	24	3
2014	12	18	23	21	44	TH	35	0	23	23	3
2014	12	18	23	58	48	TH	35	1	23	22	3
2014	12	19	0	6	28	TH	35	2	17	22	4
2014	12	19	1	14	36	TH	35	2	17	22	4
2014	12	19	2	15	52	TH	35	2	17	22	4
2014	12	19	3	30	0	TH	35	2	17	21	4
2014	12	19	5	5	28	TH	35	2	17	20	4
2014	12	19	7	8	32	TH	35	2	17	20	4
2014	12	19	7	30	0	TH	35	1	21	20	2
2014	12	19	7	45	8	TH	35	1	21	20	2
2014	12	19	7	48	40	TH	35	0	21	21	2
2014	12	19	7	56	40	TH	35	2	21	22	2
2014	12	19	8	20	20	TH	35	0	21	21	2
2014	12	19	8	41	8	TH	35	2	16	21	0
2014	12	19	8	51	40	TH	35	2	16	20	0
2014	12	19	10	11	8	TH	35	2	16	20	0
2014	12	19	10	55	40	TH	35	1	21	20	2
2014	12	19	11	10	28	TH	35	1	21	20	2
2014	12	19	11	14	32	TH	35	0	21	21	2
2014	12	19	11	23	8	TH	35	2	16	21	0
2014	12	19	12	13	44	TH	35	2	16	20	0
2014	12	19	13	46	4	TH	35	2	16	20	0
2014	12	19	16	6	20	TH	35	2	16	20	0
2014	12	19	18	47	56	TH	35	2	16	19	0
2014	12	19	19	18	48	TH	35	1	21	19	2
2014	12	19	19	18	48	TH	35	5	23	19	3
2014	12	19	19	33	0	TH	35	5	23	20	3
2014	12	19	19	36	8	TH	35	5	23	20	3
2014	12	19	19	41	56	TH	35	5	23	20	3
2014	12	19	19	49	12	TH	35	1	23	21	3
2014	12	19	19	56	52	TH	35	1	23	22	3
2014	12	19	20	1	44	TH	35	1	23	22	3
2014	12	19	20	11	40	TH	35	1	23	22	3
2014	12	19	20	19	40	TH	35	0	23	23	3
2014	12	19	20	42	24	TH	35	1	23	22	3
2014	12	19	20	58	36	TH	35	0	23	23	3
2014	12	19	21	25	28	TH	35	1	23	22	3
2014	12	19	21	41	4	TH	35	0	23	23	3
2014	12	19	22	14	28	TH	35	1	23	22	3
2014	12	19	22	30	8	TH	35	0	23	23	3
2014	12	19	22	39	4	TH	35	2	23	24	3
2014	12	19	22	57	44	TH	35	0	23	23	3
2014	12	19	23	6	12	TH	35	1	23	22	3
2014	12	19	23	20	4	TH	35	0	23	23	3
2014	12	19	23	26	44	TH	35	2	23	24	3
2014	12	19	23	50	20	TH	35	0	23	23	3
2014	12	20	0	1	4	TH	35	1	23	22	3
2014	12	20	0	10	16	TH	35	2	17	22	4
2014	12	20	0	18	40	TH	35	2	17	23	4
2014	12	20	0	41	20	TH	35	2	17	22	4
2014	12	20	1	3	32	TH	35	2	17	22	4
2014	12	20	1	39	4	TH	35	2	17	22	4
2014	12	20	2	30	32	TH	35	2	17	21	4
2014	12	20	3	30	52	TH	35	2	17	20	4
2014	12	20	4	46	24	TH	35	2	17	20	4
2014	12	20	6	8	32	TH	35	2	17	20	4
2014	12	20	7	30	0	TH	35	1	21	20	2
2014	12	20	7	47	16	TH	35	1	21	20	2
2014	12	20	7	51	40	TH	35	1	21	20	2
2014	12	20	7	57	0	TH	35	0	21	21	2
2014	12	20	8	30	44	TH	35	1	21	20	2
2014	12	20	8	46	24	TH	35	0	21	21	2
2014	12	20	8	56	16	TH	35	2	21	22	2
2014	12	20	9	12	28	TH	35	0	21	21	2
2014	12	20	9	23	40	TH	35	1	21	20	2
2014	12	20	9	37	4	TH	35	0	21	21	2
2014	12	20	9	47	20	TH	35	2	21	22	2
2014	12	20	10	6	8	TH	35	0	21	21	2
2014	12	20	10	22	40	TH	35	1	21	20	2
2014	12	20	10	37	32	TH	35	0	21	21	2
2014	12	20	10	43	20	TH	35	2	21	22	2
2014	12	20	11	7	52	TH	35	0	21	21	2
2014	12	20	11	31	48	TH	35	1	21	20	2
2014	12	20	11	46	8	TH	35	0	21	21	2
2014	12	20	11	51	56	TH	35	2	21	22	2
2014	12	20	12	25	20	TH	35	0	21	21	2
2014	12	20	13	13	28	TH	35	1	21	20	2
2014	12	20	13	27	44	TH	35	0	21	21	2
2014	12	20	13	32	56	TH	35	2	16	21	0
2014	12	20	13	35	28	TH	35	2	16	22	0
2014	12	20	14	1	16	TH	35	2	16	21	0
2014	12	20	14	30	8	TH	35	2	16	20	0
2014	12	20	15	14	4	TH	35	2	16	20	0
2014	12	20	16	47	4	TH	35	2	16	20	0
2014	12	20	18	39	16	TH	35	2	16	19	0
2014	12	20	19	38	52	TH	35	1	21	19	2
2014	12	20	19	38	52	TH	35	5	23	19	3
2014	12	20	19	38	56	TH	35	2	17	19	4
2014	12	20	19	38	56	TH	35	1	21	19	2
2014	12	20	19	53	32	TH	35	1	21	20	2
2014	12	20	19	57	32	TH	35	1	21	20	2
2014	12	20	20	1	56	TH	35	1	21	20	2
2014	12	20	20	6	52	TH	35	0	21	21	2
2014	12	20	20	44	12	TH	35	1	21	20	2
2014	12	20	20	58	28	TH	35	0	21	21	2
2014	12	20	21	7	20	TH	35	2	21	22	2
2014	12	20	21	28	16	TH	35	0	21	21	2
2014	12	20	21	28	44	TH	35	1	23	21	3
2014	12	20	21	44	20	TH	35	1	23	22	3
2014	12	20	21	50	4	TH	35	1	23	22	3
2014	12	20	21	55	24	TH	35	1	23	22	3
2014	12	20	22	3	0	TH	35	0	23	23	3
2014	12	20	22	3	28	TH	35	2	17	23	4
2014	12	20	22	3	28	TH	35	2	21	23	2
2014	12	20	22	29	44	TH	35	2	21	22	2
2014	12	20	22	37	52	TH	35	2	21	22	2
2014	12	20	23	1	56	TH	35	2	21	22	2
2014	12	20	23	50	40	TH	35	0	21	21	2
2014	12	21	0	3	4	TH	35	2	17	21	4
2014	12	21	0	43	24	TH	35	2	17	20	4
2014	12	21	1	54	36	TH	35	2	17	20	4
2014	12	21	3	19	52	TH	35	2	17	20	4
2014	12	21	4	47	20	TH	35	2	17	19	4
2014	12	21	6	46	36	TH	35	2	17	18	4
2014	12	21	7	30	0	TH	35	5	21	18	2
2014	12	21	7	45	12	TH	35	1	21	19	2
